,cosTBz,R2,chiProb,Ks_distChi,m_KSpipi,Mbc,isSignal
339,0.025090398,0.26027226,0.8620144,404.54233,1.2668006,5.278604,1.0
340,0.3884025,0.3305463,0.0,29.99506,2.3075209,5.28586,0.0
341,0.4953624,0.3209027,0.0,1.5243539,2.1319234,5.271774,0.0
342,0.08871004,0.1643763,2.243e-42,2.9558733,1.8436943,5.281709,0.0
343,0.6467596,0.40299916,0.0,48.82907,2.8146234,5.279709,0.0
344,0.5196969,0.36777046,0.21795844,1.4275321,2.0860887,5.286184,0.0
345,0.11684391,0.29916307,7.4230516e-06,125.55898,2.6128466,5.2749486,0.0
346,0.7781134,0.29121304,0.18008196,1.6425598,3.270331,5.2687078,0.0
347,0.014258553,0.2760501,0.58005357,256.0427,1.1935343,5.279364,1.0
348,0.27800617,0.39691308,0.9996893,1.2629135,3.0544794,5.2743735,0.0
349,0.27687514,0.1392911,0.614133,25.81283,2.7452865,5.2800884,0.0
350,0.739193,0.22384843,1.1007807e-08,45.05379,1.5486193,5.279113,1.0
351,0.14867803,0.31144947,0.6017091,1.0262047,3.1225839,5.2631207,0.0
352,0.30393687,0.15445666,0.29842383,377.7589,1.3088065,5.2851872,1.0
353,0.0038572191,0.20314923,0.36583152,530.8344,1.2388794,5.280533,1.0
354,0.36249462,0.20029894,0.1553017,24.542515,3.8046076,5.2838125,0.0
355,0.89985627,0.43846795,0.0,28.868355,2.9246156,5.2815475,0.0
356,0.77191895,0.22756486,0.73825485,187.37086,3.971403,5.2649446,0.0
357,0.09787415,0.2732645,0.93300974,21.953573,1.799443,5.2756724,1.0
358,0.3234194,0.11533523,0.94016176,71.881065,1.4643127,5.272217,1.0
359,0.5479374,0.4788761,0.03260152,89.325386,2.521369,5.2662015,0.0
360,0.81945574,0.15873924,-1.0,1.4636786,3.1626706,5.277314,0.0
361,0.4274416,0.1830431,2.0271041e-18,0.9640268,2.6175041,5.287103,0.0
362,0.5937817,0.18629825,0.9246776,324.20935,1.5282497,5.2780037,1.0
363,0.21423726,0.21338014,0.6799966,0.9549322,3.2510815,5.2762,0.0
364,0.055275653,0.14102739,0.17394176,18.509514,2.101964,5.2829757,1.0
365,0.42116758,0.24270877,0.26578316,558.2879,1.610541,5.278001,1.0
366,0.16766822,0.21287479,0.38557282,0.08892936,3.2823124,5.270681,0.0
367,0.27501085,0.08909653,0.8871607,378.32367,2.080448,5.2773986,1.0
368,0.7567231,0.3886028,0.6955914,176.52237,1.4452269,5.274477,1.0
369,0.76613486,0.21949537,0.9598612,159.34233,2.2837684,5.267751,1.0
370,0.20293106,0.20166828,0.98286396,407.57758,1.6524119,5.2829704,1.0
371,0.4467987,0.23297437,0.6710255,1959.1038,1.2955855,5.281987,1.0
372,0.741506,0.10300631,0.9532643,902.90857,2.1063347,5.2786236,1.0
373,0.603464,0.27669784,0.8193015,259.3448,1.678028,5.2828836,1.0
374,0.33881393,0.22487499,0.48830748,68.77321,1.1952988,5.279434,1.0
375,0.64392537,0.36559746,0.42763883,555.26245,1.319175,5.280332,1.0
376,0.098019205,0.4022395,0.28836802,350.04626,1.403184,5.2775884,1.0
377,0.29544315,0.35705328,0.18184265,0.5012334,1.9147767,5.2736716,0.0
378,0.24072812,0.101207644,0.016417606,1456.0049,1.8520517,5.283935,1.0
379,0.78192717,0.12001244,6.971475e-26,0.75864196,3.2058747,5.2655106,0.0
380,0.17783849,0.24241033,0.9889528,448.49487,1.4132165,5.280498,1.0
381,0.050871324,0.20276517,0.1710445,337.00604,1.458232,5.2753096,1.0
382,0.18468414,0.38596386,0.07905874,346.12692,2.8182893,5.2868237,0.0
383,0.4904063,0.13823274,0.66336393,127.910545,1.5773916,5.279489,1.0
384,0.3983574,0.14497435,0.8703336,102.87788,1.9261887,5.27156,1.0
385,0.21778691,0.14662121,0.55504537,91.6009,1.8954409,5.2853165,1.0
386,0.56993,0.12679994,1.2861492e-10,222.57036,2.332178,5.265019,0.0
387,0.67633855,0.1655605,0.71667486,121.54664,1.3127406,5.283509,1.0
388,0.01965552,0.23151878,0.07465967,712.9398,1.7050475,5.283103,1.0
389,0.4367967,0.28929165,0.9357177,575.1422,1.3227578,5.280552,1.0
390,0.9431172,0.070292994,0.03930887,131.84811,2.431418,5.2717977,1.0
391,0.62555116,0.16330796,0.71702397,362.13312,1.9933428,5.278724,1.0
392,0.30202043,0.3527948,0.042378727,148.60654,1.3803943,5.2818503,1.0
393,0.42925632,0.23697582,0.96143043,242.968,1.2245642,5.277477,1.0
394,0.43659478,0.19780225,0.9327878,131.48514,2.3539484,5.277377,1.0
395,0.42818052,0.27506194,0.60493976,0.39386287,2.7345128,5.270978,0.0
396,0.7803394,0.33950037,0.0,2.6972694,3.1276064,5.2657547,0.0
397,0.67277753,0.30029333,0.004940784,105.90213,1.3157777,5.2807403,1.0
398,0.6077314,0.26232255,0.22184561,344.58258,1.483086,5.280923,1.0
399,0.13059294,0.14586508,1.7369179e-12,147.89302,1.7500726,5.2822495,1.0
400,0.13599648,0.16981234,0.88390154,127.76579,1.4859042,5.2720103,1.0
401,0.83156735,0.3619402,0.5861641,16.478148,3.3246963,5.2687535,0.0
402,0.6623517,0.28839016,0.3467942,213.28432,1.1240194,5.279269,1.0
403,0.12953484,0.22414236,0.83236516,0.72418183,2.8524141,5.2751875,0.0
404,0.4545938,0.3930573,0.80653405,20.822142,3.8647444,5.2884226,0.0
405,0.20262769,0.22965224,0.9124482,683.40186,3.3330555,5.274822,0.0
406,0.48532715,0.15862405,0.0,16.376017,2.4213107,5.2764955,0.0
407,0.3428308,0.19307202,0.86202246,759.8792,1.2071952,5.2837214,1.0
408,0.81133014,0.082623154,0.59786874,1458.386,2.208011,5.278763,1.0
409,0.09238209,0.26240876,0.97666925,1491.2853,1.1547225,5.274196,1.0
410,0.4395052,0.12048375,0.01440041,3.7440603,3.6955533,5.275354,0.0
411,0.082808614,0.2996335,0.047719475,5.9422994,2.2771268,5.277244,1.0
412,0.67909575,0.26875564,0.0,51.466034,3.730081,5.277014,0.0
413,0.10298244,0.2390039,0.8393208,421.67947,1.4437401,5.278433,1.0
414,0.9161921,0.08036044,5.23196e-10,157.08765,1.3806051,5.2814493,1.0
415,0.28267512,0.22742198,9.737462e-05,1.2625757,3.5323856,5.2724295,0.0
416,0.8653987,0.3655209,0.8231915,0.42845637,3.4627378,5.260032,0.0
417,0.3421577,0.18116324,0.0,130.274,2.9012418,5.2740216,0.0
418,0.1390805,0.28234744,0.0686424,480.3441,2.6757965,5.284076,0.0
419,0.8332805,0.37983987,0.7576929,97.564545,1.2771151,5.27869,1.0
420,0.21985236,0.13552254,0.8290802,82.419975,1.2521038,5.280887,1.0
421,0.61880386,0.3104168,0.755951,0.6641798,3.4303422,5.2715282,0.0
422,0.2889475,0.10447403,4.5616074e-21,156.3896,2.0438898,5.2798395,1.0
423,0.56524754,0.07820506,0.8703179,118.11465,1.8632357,5.2856402,1.0
424,0.282675,0.36115506,0.11723311,451.26224,3.263286,5.286001,0.0
425,0.02815403,0.2570003,0.9267538,36.154808,1.3000854,5.278004,1.0
426,0.3336804,0.18215156,0.4175078,1051.5347,1.2356334,5.285166,1.0
427,0.8677646,0.34391177,0.29905155,285.4318,1.8083434,5.2808704,1.0
428,0.177459,0.30575323,0.521687,305.3672,1.2543211,5.280836,1.0
429,0.151497,0.2351611,0.80950636,2.092399,3.5028424,5.2724257,0.0
430,0.8023937,0.15902655,0.79405755,595.9339,3.0798604,5.277217,0.0
431,0.3979792,0.33137372,0.14760199,1.5263577,3.54177,5.2657185,0.0
432,0.6533387,0.3339154,4.817413e-13,4.139629,2.297609,5.2703576,0.0
433,0.11531926,0.23180774,0.4836628,65.581154,1.3223082,5.276271,1.0
434,0.12604856,0.26662987,0.2484907,106.46553,1.824373,5.276918,1.0
435,0.8328807,0.31976634,0.48730877,12.5390625,1.9465923,5.2808843,1.0
436,0.18167722,0.21555701,0.05602685,251.57439,1.2925807,5.2752275,1.0
437,0.591343,0.17623876,0.5963339,285.65216,1.9263004,5.284567,1.0
438,0.85507035,0.1671994,0.807684,119.16981,1.5220551,5.2749734,1.0
439,0.19877124,0.24087088,0.74115855,261.94803,1.2267178,5.277482,1.0
440,0.09245304,0.32699412,0.13322872,342.59183,1.3535849,5.271661,1.0
441,0.47366422,0.31599775,0.5615997,38.422363,1.3052671,5.279676,1.0
442,0.25184685,0.08745735,0.47134146,206.3152,1.3051704,5.2828174,1.0
443,0.80560046,0.37168857,0.9501078,0.92349327,2.374286,5.2774415,0.0
444,0.8625134,0.2721991,0.26328382,116.61318,2.1675746,5.2773833,0.0
445,0.6037958,0.20255108,0.34455842,173.48752,1.4096026,5.278447,1.0
446,0.27327627,0.24183087,0.46435535,1.8562256,2.9223728,5.2680583,0.0
447,0.4004508,0.23489729,0.85507804,230.7654,1.9096725,5.2752695,1.0
448,0.20731886,0.1644088,0.78720766,306.06183,1.271765,5.279863,1.0
449,0.6959971,0.2672608,1.0101645e-09,50.00554,1.2264409,5.276284,1.0
450,0.52502,0.26613548,6.2593513e-35,194.6624,1.1680783,5.275037,1.0
451,0.6541596,0.20806092,1.9388408e-07,3.310949,3.539688,5.2706256,0.0
452,0.74474776,0.36056495,0.042556297,4.1359544,1.8443248,5.269964,0.0
453,0.16134208,0.29530606,8.083693e-23,2.125722,3.1440163,5.2670546,0.0
454,0.36766392,0.19538774,0.20650138,1.8246294,2.7206235,5.268154,0.0
455,0.18062504,0.1829357,0.782817,7.969966,2.2318382,5.2813644,1.0
456,0.9006636,0.388902,8.99466e-22,8.794022,3.8083987,5.270287,0.0
457,0.25345552,0.3038269,0.29235572,0.894125,3.1160834,5.2664742,0.0
458,0.3118464,0.35934636,0.7959223,94.50997,3.3236704,5.26191,0.0
459,0.083793774,0.26385665,0.84763354,45.647224,1.2308092,5.2821183,1.0
460,0.47074226,0.226097,0.39895964,254.53569,1.3310488,5.28017,1.0
461,0.37902614,0.13277934,0.979859,594.55194,2.5675833,5.2805943,1.0
462,0.024321206,0.056553982,3.1529254e-08,3.518849,3.1801975,5.280092,0.0
463,0.14549395,0.25347263,0.008613807,455.19473,1.4948223,5.2754455,1.0
464,0.08892913,0.13270712,0.9171496,78.39479,2.8310044,5.282447,0.0
465,0.3525536,0.36410514,0.77246904,0.45880997,2.9078777,5.2691298,0.0
466,0.18083549,0.16538668,6.555124e-36,11.064373,3.167509,5.2699723,0.0
467,0.37893936,0.15492673,1.2109751e-06,2.6489403,3.9672668,5.262837,0.0
468,0.0127496775,0.32126477,0.7805372,544.75543,1.27325,5.279699,1.0
469,0.5663688,0.23924297,0.0285204,2.0573058,3.7652285,5.2655168,0.0
470,0.00040556776,0.37312528,0.83150226,1.2885922,2.063017,5.2773547,0.0
471,0.3118698,0.1421898,0.95983285,465.93158,1.3143864,5.280068,1.0
472,0.15047634,0.26727822,0.2782707,76.845245,1.7050716,5.2783895,1.0
473,0.24430172,0.21860151,0.53943515,992.7815,1.5395907,5.2764735,1.0
474,0.2572108,0.27253535,0.8959602,506.58627,1.1609082,5.283704,1.0
475,0.6259611,0.25315166,0.32056925,0.55928457,3.378014,5.274595,0.0
476,0.16139755,0.22730307,0.9089309,363.25632,1.2991384,5.28017,1.0
477,0.8092337,0.22555454,0.32204366,150.6768,1.3434597,5.2773304,1.0
478,0.79440963,0.1913541,0.0,6.6917186,3.140178,5.275057,0.0
479,0.7614349,0.12442625,0.68990386,23.20448,1.947728,5.282532,1.0
480,0.61723316,0.05959229,0.20250633,303.84778,1.7567532,5.2786884,1.0
481,0.35748696,0.14413717,0.37539795,159.69203,1.7440972,5.273049,1.0
482,0.22166698,0.1820795,0.82206124,257.35056,1.4011964,5.277881,1.0
483,0.18331973,0.20278463,0.04554207,2.702758,3.2356496,5.2806954,0.0
484,0.590186,0.27163312,0.73176664,40.81703,1.5052208,5.279347,1.0
485,0.30143142,0.11815942,0.52717,5.4735827,2.4836206,5.2777433,1.0
486,0.5564484,0.34072876,0.67395675,0.5838108,2.2682583,5.2704597,0.0
487,0.71175075,0.32073694,0.008466919,91.61429,3.5837827,5.288007,0.0
488,0.6320187,0.21790703,0.88648796,0.16039275,2.625826,5.2772884,0.0
489,0.6078575,0.17615727,0.35892153,1.2533903,2.7788956,5.2692337,0.0
490,0.13656275,0.096143395,9.5457725e-29,18.321142,1.2525473,5.275657,1.0
491,0.47158924,0.31081432,0.16692036,517.6652,1.311836,5.2756777,1.0
492,0.48710614,0.21255282,0.8922214,22.266676,1.402312,5.263819,1.0
493,0.44704822,0.2764319,0.0,17.248081,2.5140994,5.267402,0.0
494,0.16587439,0.31403896,0.58434516,2.1594808,3.2309291,5.266712,0.0
495,0.2358491,0.18245377,0.6062739,0.7537497,1.2019432,5.2830935,1.0
496,0.1383316,0.31485054,0.9846907,38.618317,1.2306006,5.2853875,1.0
497,0.27889654,0.2939792,0.79185426,0.5142063,3.2460668,5.2798066,0.0
498,0.5030797,0.26672915,0.73938805,1.3355613,3.496112,5.2747765,0.0
499,0.41699505,0.31407896,1.0667941e-27,0.30439773,3.5997763,5.264472,0.0
500,0.33071628,0.12786926,0.044280943,439.00455,2.1637945,5.278772,1.0
501,0.13961853,0.40696567,0.14549297,205.16594,3.1270227,5.2622786,0.0
502,0.45342892,0.03800912,6.20995e-08,0.5748165,2.6813972,5.2744894,0.0
503,0.41862324,0.19032195,0.8891058,87.20616,2.056187,5.2817473,1.0
504,0.06733161,0.3329308,0.9454197,473.03256,2.50745,5.263046,0.0
505,0.082603835,0.27595016,0.0,573.2598,1.1955085,5.2777762,1.0
506,0.122790895,0.17318003,0.76669264,7.896788,2.1959243,5.280754,1.0
507,0.070302464,0.17200293,0.91132236,869.3767,1.750443,5.2843285,1.0
508,0.39904335,0.3444,0.97665334,282.44864,1.4101963,5.2812767,1.0
509,0.32115978,0.28214514,0.38105693,506.6807,3.9342306,5.283124,0.0
510,0.79313236,0.2406443,0.56262976,0.53849345,3.844998,5.2697387,0.0
511,0.67907345,0.353392,8.353848e-34,1.9338778,3.849137,5.2755046,0.0
512,0.10108706,0.2712553,0.24994634,329.5644,1.254914,5.282675,1.0
513,0.3434327,0.20688789,8.091366e-10,1.0812697,3.5038884,5.2679644,0.0
514,0.6688629,0.3401807,0.8271568,1.3141725,3.6083941,5.2858973,0.0
515,0.040535804,0.21270394,0.42813557,381.41776,1.1286554,5.276127,1.0
516,0.34868708,0.16935752,9.919537e-09,54.672276,1.5186278,5.279329,1.0
517,0.31676394,0.2593204,0.5165753,436.70145,1.5311178,5.273768,1.0
518,0.054664575,0.3428151,0.0,10.368489,2.0859275,5.2778535,0.0
519,0.6165993,0.21464649,0.29274932,1.4571961,3.0133083,5.267002,0.0
520,0.5221449,0.14231128,0.5535169,413.07782,1.7829089,5.2811275,1.0
521,0.57632965,0.3429768,0.0,77.17593,1.7593187,5.2852187,0.0
522,0.6999502,0.37180135,0.08142648,2.718496,3.5646691,5.2798195,0.0
523,0.6906745,0.25114566,0.21364711,546.50653,1.9639939,5.280309,1.0
524,0.60811234,0.37212738,0.0,227.69824,1.7198538,5.279459,1.0
525,0.6487946,0.1858462,0.4584635,96.89636,1.358662,5.2806854,1.0
526,0.057978775,0.2654509,0.43651155,1.2532965,3.3087058,5.283505,0.0
527,0.81576127,0.20648482,0.58340824,147.96516,1.235146,5.2816257,1.0
528,0.14427544,0.24171875,0.0021305364,3.5487704,2.1311195,5.285572,1.0
529,0.38014743,0.25788385,0.99225104,1090.0673,1.2457589,5.278013,1.0
530,0.49263784,0.37077773,0.39821044,582.63617,1.8918326,5.283502,0.0
531,0.10279858,0.16778181,0.12860735,102.959816,1.4718562,5.279659,1.0
532,0.45537356,0.07431107,0.8081004,34.741867,1.456624,5.279269,1.0
533,0.6845061,0.21509965,0.3299116,43.7665,1.4653445,5.282256,1.0
534,0.07221272,0.3177075,0.60003763,142.07074,2.3006263,5.2810545,1.0
535,0.7894665,0.32499176,0.001915088,872.7315,1.9757749,5.2600207,0.0
536,0.7956186,0.23300073,0.39708617,0.69147074,3.2316606,5.262515,0.0
537,0.2557097,0.22500251,0.22075072,538.8486,1.3289056,5.2763567,1.0
538,0.7552452,0.26578858,5.9169484e-28,1.6287814,3.8315856,5.284042,0.0
539,0.19595198,0.058039647,0.0,6.967517,3.5203567,5.277235,1.0
540,0.08278142,0.3255301,0.00012394974,2.4544084,3.390342,5.269251,0.0
541,0.37627843,0.31094527,0.40233192,417.8037,1.2367704,5.278565,1.0
542,0.4595865,0.2215236,0.30628243,1.6293753,3.2648916,5.27711,0.0
543,0.7620378,0.3459515,0.13420083,1.2000791,2.4113154,5.273129,0.0
544,0.16098635,0.16050042,2.558023e-38,13.491169,3.4418638,5.2704005,0.0
545,0.23221096,0.24626084,0.7506763,0.89637005,1.9821948,5.2847075,0.0
546,0.23312499,0.32822654,0.24279231,486.8245,1.2946804,5.27375,1.0
547,0.054312065,0.34996113,0.1091048,1.1068178,3.272881,5.270625,0.0
548,0.20532602,0.29202795,0.3655293,0.82336676,3.5191078,5.260393,0.0
549,0.69575113,0.2597034,0.95486265,41.763836,2.213807,5.2676253,0.0
550,0.30171058,0.11567654,0.9485481,220.96805,2.3571396,5.2785616,1.0
551,0.11926582,0.22773391,0.8573584,1467.2043,1.3812004,5.275871,1.0
552,0.7597102,0.32123736,0.6798526,296.35617,2.784113,5.2791657,0.0
553,0.23032337,0.25698686,0.7999305,0.9348388,2.829826,5.262782,0.0
554,0.76465,0.41980815,0.4543106,591.44366,1.431988,5.272839,1.0
555,0.20648374,0.34904352,0.9470851,523.21484,1.262784,5.279076,1.0
556,0.33124608,0.34212756,0.022772599,0.8281788,2.8670135,5.2741156,0.0
557,0.908355,0.10960549,0.3566563,1.4517862,3.7114255,5.2788615,0.0
558,0.7095675,0.13824654,0.29650453,1.0972606,2.9303098,5.267488,0.0
559,0.6910698,0.2893737,0.23515433,0.61267954,3.007284,5.2874794,0.0
560,0.2729564,0.17269605,0.90876824,82.24977,2.8889728,5.278014,1.0
561,0.39562273,0.10713663,0.0,6.334143,3.58549,5.2655005,0.0
562,0.025680095,0.2984435,0.0,40.41193,2.012896,5.261722,0.0
563,0.66939586,0.20322949,0.060637232,70.259445,1.4807546,5.28156,1.0
564,0.6071256,0.12147913,0.02333312,93.649475,1.3806747,5.2761583,1.0
565,0.7433197,0.29735276,0.70527554,1.723695,3.4115932,5.2780676,0.0
566,0.7158909,0.17807806,0.72866905,405.42728,1.9188715,5.274791,1.0
567,0.25288323,0.3946893,0.00018431313,0.717091,2.20661,5.285081,0.0
568,0.21387458,0.1440767,0.06964313,77.898705,1.9507864,5.2804217,1.0
569,0.7637648,0.29857618,0.8163242,0.035057556,2.276449,5.2707815,0.0
570,0.58061516,0.24735206,0.72541994,0.9078679,2.9838607,5.271361,0.0
571,0.11631321,0.34615582,0.9989145,0.9404288,2.7441704,5.26852,0.0
572,0.6056209,0.33442432,0.747363,15.955552,3.637474,5.2773533,0.0
573,0.8209299,0.28761616,0.38711947,0.42845356,2.9215212,5.268381,0.0
574,0.6763342,0.24474224,0.0,33.52783,1.1792809,5.2786617,1.0
575,0.6493396,0.24142691,0.75600857,106.90411,1.2655989,5.279001,1.0
576,0.50531554,0.29354835,0.32697004,134.28204,2.4565098,5.26143,0.0
577,0.38617963,0.13984378,0.8414592,1.2884387,3.2235804,5.2836556,0.0
578,0.13585947,0.24738191,0.6918338,376.2803,1.8794998,5.2771144,1.0
579,0.3832464,0.25206494,0.02343902,282.48853,1.4040028,5.275591,1.0
580,0.026343426,0.18855205,0.7158837,775.73706,1.7807721,5.274513,1.0
581,0.24477059,0.26817995,0.12092653,3.425968,1.671905,5.280755,1.0
582,0.07380031,0.35383418,0.18195653,1.0696236,3.6750891,5.260464,0.0
583,0.608876,0.2834312,0.73312354,0.5362488,1.5778619,5.2628393,0.0
584,0.37871385,0.3260916,0.0,23.554579,2.3484864,5.2865825,0.0
585,0.5733068,0.25791162,5.083728e-07,4.039569,3.925824,5.265643,0.0
586,0.44784528,0.12443632,0.2860605,324.97745,2.2281685,5.2807045,1.0
587,0.3293209,0.12473045,0.7303754,1135.5543,2.5089996,5.2807093,1.0
588,0.6826936,0.35895956,1.4369466e-17,176.10097,3.8253453,5.264867,0.0
589,0.14585805,0.17600378,0.9291037,33.282017,1.429562,5.2836547,1.0
590,0.47785407,0.27640137,0.016062655,4.8587146,3.1387956,5.265485,0.0
591,0.49551547,0.3071985,0.90306866,192.21194,1.5530794,5.275675,1.0
592,0.113566644,0.16382933,8.662145e-09,2.0306585,2.1496775,5.2697062,0.0
593,0.58389145,0.16908875,0.18680729,445.66025,1.25219,5.2770486,1.0
594,0.16032638,0.3425256,0.2566283,0.5392569,2.0490942,5.277325,0.0
595,0.5762907,0.2181988,0.2094265,186.87589,1.4311978,5.28,1.0
596,0.77158105,0.3448801,0.8769452,0.5349722,3.0165362,5.2803974,0.0
597,0.51883435,0.1275529,1.09551595e-11,500.53943,3.65766,5.276358,1.0
598,0.019897029,0.20140848,0.8275841,120.492615,2.55574,5.278003,1.0
599,0.18911496,0.14090435,0.6974679,15.881639,1.4882982,5.2817116,1.0
600,0.086888924,0.31810462,0.33179635,79.78522,1.2286079,5.2831206,1.0
601,0.6863499,0.2831262,0.7663974,594.6204,3.705448,5.2702413,0.0
602,0.09224205,0.23392764,0.4198049,1.4760159,2.5995064,5.268937,0.0
603,0.10269056,0.38730574,0.0,5.9709654,3.2755768,5.264889,0.0
604,0.6100966,0.1848481,0.8021745,62.791096,1.5853019,5.2771497,1.0
605,0.682383,0.3705715,0.070230424,42.37568,1.1219856,5.2776036,1.0
606,0.378625,0.2824883,0.6795729,15.079028,1.20262,5.2824764,1.0
607,0.57024425,0.2505664,0.89950067,0.5058592,3.3541715,5.2874694,0.0
608,0.016372724,0.34519398,6.096616e-25,14.411678,3.1359446,5.268233,0.0
609,0.26716825,0.1894683,0.97876585,383.4275,1.4429947,5.278255,1.0
610,0.24945632,0.38195178,0.9815235,203.96194,3.7681682,5.2765794,0.0
611,0.37293148,0.15857394,0.7290777,152.78133,1.8205488,5.2790427,1.0
612,0.29931688,0.31991968,0.4892273,0.4002632,3.4496334,5.2647758,0.0
613,0.33253402,0.36273026,0.84245133,0.5644979,3.1254108,5.2693644,0.0
614,0.09307273,0.17220956,0.5479346,110.31609,1.3213158,5.2751336,1.0
615,0.6143153,0.35774133,0.09566196,1.995325,3.4508746,5.266883,0.0
616,0.0055917106,0.39975652,0.93777996,449.96783,1.4447409,5.281446,1.0
617,0.1963472,0.3001918,1.1892913e-30,340.21497,1.4752036,5.279762,1.0
618,0.48837718,0.21850045,0.6072312,76.141396,1.1969398,5.2768316,1.0
619,0.12710217,0.3537775,0.44851637,1.1055077,2.1434867,5.2614703,0.0
620,0.61259735,0.37496507,5.1500293e-12,5.2903647,2.646344,5.2633677,0.0
621,0.73383325,0.24825774,0.719019,0.65439063,3.465555,5.283501,0.0
622,0.7771666,0.10648433,0.8750194,5.876187,1.9955451,5.2819953,1.0
623,0.17422599,0.35074773,9.676147e-07,46.22304,1.2716345,5.2733903,1.0
624,0.44687352,0.18967949,0.8654964,363.8882,2.1729786,5.2821198,1.0
625,0.15302023,0.13561282,0.9352026,237.6486,3.206896,5.279068,1.0
626,0.38984355,0.26668212,0.21639343,93.74279,1.1203071,5.280225,1.0
627,0.18560068,0.21046029,0.073243596,570.1431,1.8160355,5.282478,1.0
628,0.7457878,0.24956217,0.46153826,279.8585,1.3220277,5.2831583,1.0
629,0.4786191,0.05155817,0.19419459,0.409289,3.5370097,5.2687035,0.0
630,0.75747603,0.31747067,1.1163621e-06,418.1164,1.1563032,5.277354,1.0
631,0.3453297,0.3234199,0.00014127354,1.2680864,3.084423,5.266694,0.0
632,0.53983146,0.26762706,0.32319358,232.20277,1.330888,5.2796082,1.0
633,0.23406567,0.13216813,0.043959778,101.786285,1.6251229,5.281345,1.0
634,0.10738495,0.30291998,0.49213457,0.55625856,3.2473073,5.2635403,0.0
635,0.46641538,0.32607284,0.52049774,202.74222,1.1007204,5.278407,1.0
636,0.4669445,0.24232228,3.8885383e-33,2.6861093,2.217271,5.276149,1.0
637,0.08711869,0.3329901,0.9588131,16.720135,1.4463344,5.280071,1.0
638,0.79512656,0.12273652,0.076750904,0.96143574,3.8217514,5.2744784,0.0
639,0.14223744,0.13845704,0.9311159,51.96097,1.3643365,5.2778263,1.0
640,0.7778038,0.11405244,0.10927281,5.2411957,1.8202747,5.2804527,1.0
641,0.04878269,0.31668383,0.9553357,126.19419,1.4314685,5.277765,1.0
642,0.17092055,0.11598294,0.915057,404.18784,3.5174193,5.2811003,1.0
643,0.3843943,0.29764125,0.031786863,0.45486957,3.3177738,5.2765307,0.0
644,0.77511257,0.26981613,0.04915042,506.68112,1.3115638,5.286521,1.0
645,0.49413112,0.32258943,0.63572377,57.751957,1.5231097,5.281226,1.0
646,0.5591905,0.23736547,0.9474063,101.196075,3.6857238,5.2731075,0.0
647,0.6311549,0.24226685,0.81658995,1.1649829,3.0625038,5.2791057,0.0
648,0.09553529,0.47176573,0.60219496,0.7304956,3.060092,5.269349,0.0
649,0.44215143,0.24962917,0.68604994,3.1140282,1.944403,5.2771754,1.0
650,0.25545862,0.20051971,5.5025327e-35,156.35497,1.4736221,5.274756,1.0
651,0.63005877,0.29212922,0.75397843,90.588776,2.1222398,5.28142,1.0
652,0.5572222,0.13230245,0.3541762,249.8086,1.4574342,5.2804627,1.0
